id,name,name_status,type,gender,job_id,job_name,sprite_count,states,thumb_x,thumb_y,thumb_w,thumb_h,webp,stats_status,stats_source,stats_version,canonical_item_id,canonical_name,category,subcategory,canonical_job,circle,required_level,slot,attack_element,defense_element,effect_role,acquisition,source_id,confidence,merge_status,verified_status,verified_source_date,verified_source_url,verified_notes,verified_level_req,verified_AC,verified_STR,verified_INT,verified_WIS,verified_CON,verified_DEX,verified_HIT,verified_DAM,verified_magic_def_pct,verified_ability_req,verified_HP,verified_MP,verified_magic_def,verified_enhance_0_1,verified_enhance_1_2,verified_enhance_2_3,verified_enhance_3_4,verified_enhance_4_5,source_resolved_name,name_evidence_class,name_evidence_source,candidate_name,candidate_method,candidate_confidence,candidate_peer_ids,appearance_id,external_appearance_guide,external_visual_label,full_audit_status
mh240,쁘띠산타모자2006,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,329,206,22,25,master/assets/items/hair/mh240_쁘띠산타모자2006.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,쁘띠산타모자2006,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,240.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh241,트리모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,971,206,17,24,master/assets/items/hair/mh241_트리모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,트리모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,241.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh242,,UNRESOLVED,hair,M,,,24,01|02|03,78,0,34,72,master/assets/items/hair/mh242_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,전파펭귄옷,PIXEL_IDENTICAL_NAMED_PEER,VERY_HIGH_VISUAL_NOT_ITEM_IDENTITY,mu0000320 | wu0000320,242.0,https://daoverlord.com/guides/helmet-appearance-ids,,CANDIDATE_NAME_AVAILABLE_NOT_PROMOTED
mh243,,UNRESOLVED,hair,M,,,42,01|02|03|d,917,305,17,19,master/assets/items/hair/mh243_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,243.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh244,,UNRESOLVED,hair,M,,,42,01|02|03|d,310,400,15,15,master/assets/items/hair/mh244_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,244.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh245,적비류선후(남),HAR_VERIFIED,hair,M,,,38,01|02|03|b,989,206,17,24,master/assets/items/hair/mh245_적비류선후(남).webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,적비류선후(남),SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,245.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh246,,UNRESOLVED,hair,M,,,38,01|02|03|b,352,206,20,25,master/assets/items/hair/mh246_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,246.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh247,,UNRESOLVED,hair,M,,,36,01|02|03|f,373,206,18,25,master/assets/items/hair/mh247_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,247.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh248,,UNRESOLVED,hair,M,,,36,01|02|03|f,469,258,17,22,master/assets/items/hair/mh248_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,248.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh249,적비화무투구(남),HAR_VERIFIED,hair,M,,,54,01|02|03|c,582,326,15,18,master/assets/items/hair/mh249_적비화무투구(남).webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,적비화무투구(남),SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,249.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh250,흑비화무투구(남),HAR_VERIFIED,hair,M,,,54,01|02|03|c,598,326,15,18,master/assets/items/hair/mh250_흑비화무투구(남).webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,흑비화무투구(남),SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,250.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh251,,UNRESOLVED,hair,M,,,60,01|02|03|e,620,147,17,28,master/assets/items/hair/mh251_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,251.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh252,,UNRESOLVED,hair,M,,,60,01|02|03|e,638,147,16,28,master/assets/items/hair/mh252_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,252.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh253,,UNRESOLVED,hair,M,,,134,01|02|03|b|c|d|e|f,326,400,17,15,master/assets/items/hair/mh253_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,253.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh254,가발 M32(7일),HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,447,431,14,12,master/assets/items/hair/mh254_가발 M32(7일).webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,가발 M32(7일),SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,254.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh255,가발 M34(7일),HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,935,305,20,19,master/assets/items/hair/mh255_가발 M34(7일).webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,가발 M34(7일),SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,255.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh256,엘리스토끼모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,0,233,21,24,master/assets/items/hair/mh256_엘리스토끼모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,엘리스토끼모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,256.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh257,,UNRESOLVED,hair,M,,,134,01|02|03|b|c|d|e|f,185,416,17,14,master/assets/items/hair/mh257_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,257.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh258,,UNRESOLVED,hair,M,,,54,01|02|03|c,344,400,11,15,master/assets/items/hair/mh258_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,258.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh259,꼬깔모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,887,113,14,30,master/assets/items/hair/mh259_꼬깔모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,꼬깔모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,259.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh260,,UNRESOLVED,hair,M,,,134,01|02|03|b|c|d|e|f,982,282,20,20,master/assets/items/hair/mh260_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,260.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh261,,UNRESOLVED,hair,M,,,134,01|02|03|b|c|d|e|f,487,258,15,22,master/assets/items/hair/mh261_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,261.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh262,밀집모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,203,416,21,14,master/assets/items/hair/mh262_밀집모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,밀집모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,262.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh263,가발 M37,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,577,365,19,16,master/assets/items/hair/mh263_가발 M37.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,가발 M37,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,263.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh264,,UNRESOLVED,hair,M,,,134,01|02|03|b|c|d|e|f,92,445,11,7,master/assets/items/hair/mh264_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,264.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh265,,UNRESOLVED,hair,M,,,134,01|02|03|b|c|d|e|f,54,431,20,13,master/assets/items/hair/mh265_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,265.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh266,,UNRESOLVED,hair,M,,,134,01|02|03|b|c|d|e|f,614,326,16,18,master/assets/items/hair/mh266_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,266.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh267,[흑룡]눈사람모자,HAR_VERIFIED,hair,M,,,140,01|02|03|04|b|c|d|e|f,443,147,21,29,master/assets/items/hair/mh267_[흑룡]눈사람모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,[흑룡]눈사람모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,267.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh268,,UNRESOLVED,hair,M,,,134,01|02|03|b|c|d|e|f,614,178,17,26,master/assets/items/hair/mh268_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,268.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh269,,UNRESOLVED,hair,M,,,134,01|02|03|b|c|d|e|f,632,178,17,26,master/assets/items/hair/mh269_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,269.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh270,노란색털모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,78,178,14,27,master/assets/items/hair/mh270_노란색털모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,노란색털모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,270.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh271,자주색털모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,93,178,14,27,master/assets/items/hair/mh271_자주색털모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,자주색털모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,271.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh272,빨강색털모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,108,178,14,27,master/assets/items/hair/mh272_빨강색털모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,빨강색털모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,272.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh273,진홍색털모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,123,178,14,27,master/assets/items/hair/mh273_진홍색털모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,진홍색털모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,273.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh274,파란색털모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,138,178,14,27,master/assets/items/hair/mh274_파란색털모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,파란색털모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,274.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh275,노란색방울무늬털모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,387,77,15,33,master/assets/items/hair/mh275_노란색방울무늬털모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,노란색방울무늬털모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,275.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh276,자주색방울무늬털모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,403,77,15,33,master/assets/items/hair/mh276_자주색방울무늬털모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,자주색방울무늬털모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,276.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh277,빨강색방울무늬털모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,245,113,15,32,master/assets/items/hair/mh277_빨강색방울무늬털모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,빨강색방울무늬털모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,277.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh278,진홍색방울무늬털모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,419,77,15,33,master/assets/items/hair/mh278_진홍색방울무늬털모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,진홍색방울무늬털모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,278.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh279,파란색방울무늬털모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,435,77,15,33,master/assets/items/hair/mh279_파란색방울무늬털모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,파란색방울무늬털모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,279.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh280,노란색방울털모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,451,77,15,33,master/assets/items/hair/mh280_노란색방울털모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,노란색방울털모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,280.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh281,자주색방울털모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,467,77,15,33,master/assets/items/hair/mh281_자주색방울털모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,자주색방울털모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,281.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh282,빨강색방울털모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,261,113,15,32,master/assets/items/hair/mh282_빨강색방울털모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,빨강색방울털모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,282.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh283,진홍색방울털모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,483,77,15,33,master/assets/items/hair/mh283_진홍색방울털모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,진홍색방울털모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,283.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh284,파란색방울털모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,499,77,15,33,master/assets/items/hair/mh284_파란색방울털모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,파란색방울털모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,284.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh288,,UNRESOLVED,hair,M,,,134,01|02|03|b|c|d|e|f,868,431,13,10,master/assets/items/hair/mh288_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,288.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh289,곰돌이모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,597,365,15,16,master/assets/items/hair/mh289_곰돌이모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,곰돌이모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,289.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh290,골든벨,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,22,233,18,24,master/assets/items/hair/mh290_골든벨.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,골든벨,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,290.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh291,,UNRESOLVED,hair,M,,,134,01|02|03|b|c|d|e|f,492,346,21,17,master/assets/items/hair/mh291_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,291.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh292,,UNRESOLVED,hair,M,,,134,01|02|03|b|c|d|e|f,514,346,23,17,master/assets/items/hair/mh292_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,292.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh293,짧은챙모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,75,431,15,13,master/assets/items/hair/mh293_짧은챙모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,짧은챙모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,293.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh294,안경짧은챙모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,91,431,15,13,master/assets/items/hair/mh294_안경짧은챙모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,안경짧은챙모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,294.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh295,,UNRESOLVED,hair,M,,,142,01|02|03|04|b|c|d|e|f,956,305,16,19,master/assets/items/hair/mh295_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,295.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh296,그린혼베레모,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,462,431,13,12,master/assets/items/hair/mh296_그린혼베레모.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,그린혼베레모,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,296.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh297,,UNRESOLVED,hair,M,,,134,01|02|03|b|c|d|e|f,356,400,13,15,master/assets/items/hair/mh297_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,297.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh298,홀리데이꼬깔모자2006,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,144,282,14,21,master/assets/items/hair/mh298_홀리데이꼬깔모자2006.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,홀리데이꼬깔모자2006,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,298.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh299,,UNRESOLVED,hair,M,,,134,01|02|03|b|c|d|e|f,679,233,19,23,master/assets/items/hair/mh299_UNNAMED.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,,UNRESOLVED,,,,,,299.0,https://daoverlord.com/guides/helmet-appearance-ids,,NUMERIC_APPEARANCE_AUDITED_NAME_UNRESOLVED
mh300,화이트캣가면,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,41,233,15,24,master/assets/items/hair/mh300_화이트캣가면.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,화이트캣가면,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,300.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh306,축구공모자,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,650,178,18,26,master/assets/items/hair/mh306_축구공모자.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,축구공모자,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,306.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
mh307,화랑복건,HAR_VERIFIED,hair,M,,,134,01|02|03|b|c|d|e|f,669,178,18,26,master/assets/items/hair/mh307_화랑복건.webp,UNVERIFIED,,,,,,,,,,,,,,,,,NO_CANONICAL_NAME_MATCH,,,,,,,,,,,,,,,,,,,,,,,,화랑복건,SOURCE_NAME_HAR,lod-dressup data/names.json or /api/names,,,,,307.0,https://daoverlord.com/guides/helmet-appearance-ids,,SOURCE_NAMED
